Sell,739.62
Sell,750.88
Buy,-755.0
Sell,755.3
Buy,-742.53
Buy,-744.39
Sell,746.41
Sell,765.89
Buy,-748.96
Sell,740.13
Sell,735.4
Sell,541.01
Sell,547.45
Buy,-555.0
Sell,558.84
Sell,556.94
Buy,-557.0
Sell,558.21
Buy,-574.0
Buy,-578.06
Buy,-575.77
Sell,520.03
Buy,-509.92
Sell,507.65
Buy,-487.09
Sell,481.99
Buy,-484.99
Sell,478.65
Buy,-478.2
Sell,489.07
Buy,-491.47
Sell,488.16
Buy,-466.91
Buy,-402.98
Buy,-403.28
Sell,401.6
Sell,404.4
Buy,-405.78
Sell,416.34
